halo_id,center_x,center_y,center_z,fof_mass_msun,fof_particle_count,M200c_msun,R200c_pkpc,N200c,mass_bin,nearest_halo_distance_pkpc,nearest_halo_mass_msun,nearest_more_massive_distance_pkpc,nearest_more_massive_mass_msun,significant_neighbor_distance_pkpc,significant_neighbor_mass_msun,significant_neighbor_distance_R200,neighbor_count_500pkpc,neighbor_count_1000pkpc,neighbor_count_2000pkpc,isolated
644,4.1821964844e+04,2.9774078125e+04,1.0085423828e+04,1.1639470935e+12,150,1.0320331290e+12,2.1107025359e+02,133,12.0-12.5,1.7750188364e+03,2.3822118090e+12,1.7750188364e+03,2.3822118090e+12,1.7750188364e+03,2.3822118090e+12,8.4096115214e+00,0,0,1,1
640,9.4582275391e+03,1.3670323242e+04,8.8663964844e+03,1.1717068179e+12,151,1.0242734814e+12,2.1285775422e+02,132,12.0-12.5,3.6598882571e+03,4.2134886393e+12,3.6598882571e+03,4.2134886393e+12,3.6598882571e+03,4.2134886393e+12,1.7194056522e+01,0,0,0,1
291,2.3592949219e+03,3.2747574219e+04,3.3997187500e+04,2.7857133907e+12,359,1.0165138338e+12,2.0962749768e+02,131,12.0-12.5,3.2685815640e+03,2.9168515276e+13,3.2685815640e+03,2.9168515276e+13,3.2685815640e+03,2.9168515276e+13,1.5592332114e+01,0,0,0,1
535,9.3685693359e+02,3.7381257812e+04,3.2169892578e+04,1.3967365575e+12,180,1.0165138338e+12,2.1247757531e+02,131,12.0-12.5,7.1277888652e+02,9.9323489103e+11,5.4464772817e+03,5.0243718121e+13,7.1277888652e+02,9.9323489103e+11,3.3546075884e+00,0,1,1,1
543,1.0902981445e+04,1.7343988281e+04,9.3202958984e+03,1.3812172222e+12,178,1.0165138338e+12,2.1266046892e+02,131,12.0-12.5,1.0858389414e+03,2.1261434386e+12,1.0858389414e+03,2.1261434386e+12,1.0858389414e+03,2.1261434386e+12,5.1059745469e+00,0,0,2,1
561,8.6195781250e+03,4.1110445312e+04,4.7958484375e+04,1.3424190537e+12,173,1.0165138338e+12,2.1214938402e+02,131,12.0-12.5,4.2607690721e+03,8.3028229172e+11,4.7690406114e+03,2.6615591221e+12,4.2607690721e+03,8.3028229172e+11,2.0083815430e+01,0,0,0,1
453,5.0232524414e+03,3.1818151855e+03,2.9710953125e+04,1.7148820828e+12,221,1.0087541862e+12,2.1175997765e+02,130,12.0-12.5,5.1971025660e+03,1.4820926890e+12,5.1971025660e+03,1.4820926890e+12,5.1971025660e+03,1.4820926890e+12,2.4542421206e+01,0,0,0,1
537,2.4576273438e+04,3.7263964844e+04,3.9357683594e+04,1.3889769465e+12,179,1.0087541862e+12,2.0959429332e+02,130,12.0-12.5,3.8721042683e+03,1.4122558607e+12,3.8721042683e+03,1.4122558607e+12,3.8721042683e+03,1.4122558607e+12,1.8474282896e+01,0,0,0,1
611,2.1998406250e+04,9.3340399170e+02,1.5194470703e+04,1.2337839327e+12,159,1.0087541862e+12,2.0744285032e+02,130,12.0-12.5,2.4232208728e+03,1.8312768303e+12,2.4232208728e+03,1.8312768303e+12,2.4232208728e+03,1.8312768303e+12,1.1681390171e+01,0,0,0,1
646,1.3564162109e+04,2.5714625000e+04,8.5030625000e+03,1.1639470935e+12,150,1.0087541862e+12,2.0294237234e+02,130,12.0-12.5,1.4632718015e+03,4.4881801638e+13,1.4632718015e+03,4.4881801638e+13,1.4632718015e+03,4.4881801638e+13,7.2102823313e+00,0,0,1,1
370,1.9481842041e+03,4.3767199219e+04,3.2700826172e+04,2.1727012865e+12,280,1.0009945386e+12,2.1037649601e+02,129,12.0-12.5,1.2310803885e+03,1.1329085476e+12,1.2310803885e+03,1.1329085476e+12,1.2310803885e+03,1.1329085476e+12,5.8517962407e+00,0,0,1,1
608,2.7460830078e+04,7.8973837891e+03,3.1542807617e+03,1.2415436571e+12,160,1.0009945386e+12,2.0690145947e+02,129,12.0-12.5,4.8498279187e+03,4.0272570972e+12,4.8498279187e+03,4.0272570972e+12,4.8498279187e+03,4.0272570972e+12,2.3440278919e+01,0,0,0,1
617,1.9966900391e+04,4.6473730469e+04,2.2749478516e+04,1.2260243217e+12,158,1.0009945386e+12,2.0007796328e+02,129,12.0-12.5,4.8853367817e+03,1.0941103097e+12,4.8853367817e+03,1.0941103097e+12,4.8853367817e+03,1.0941103097e+12,2.4417165697e+01,0,0,0,1
629,1.2737801758e+04,3.8054652344e+04,4.1592792969e+04,1.2027453753e+12,155,1.0009945386e+12,2.0244822707e+02,129,12.0-12.5,3.4970929470e+03,6.3551513731e+12,3.4970929470e+03,6.3551513731e+12,3.4970929470e+03,6.3551513731e+12,1.7274011226e+01,0,0,0,1
631,4.2497855469e+04,2.6747962891e+04,1.8748070312e+04,1.1949857643e+12,154,1.0009945386e+12,2.0985329284e+02,129,12.0-12.5,2.8919467775e+03,2.3511732186e+12,2.8919467775e+03,2.3511732186e+12,2.8919467775e+03,2.3511732186e+12,1.3780802476e+01,0,0,0,1
493,8.7181176758e+02,3.6910792969e+04,3.2238310547e+04,1.5829681288e+12,204,9.9323489103e+11,2.1076670048e+02,128,11.5-12.0,7.1277888652e+02,1.0165138338e+12,7.1277888652e+02,1.0165138338e+12,7.1277888652e+02,1.0165138338e+12,3.3818382358e+00,0,1,1,1
501,2.5344580078e+04,3.7391882812e+04,1.2901957031e+04,1.5441698470e+12,199,9.9323489103e+11,2.0869756190e+02,128,11.5-12.0,4.3053440573e+03,2.0252680200e+12,4.3053440573e+03,2.0252680200e+12,4.3053440573e+03,2.0252680200e+12,2.0629584832e+01,0,0,0,1
636,2.9574949219e+04,1.7636603516e+04,3.2062576172e+04,1.1794664289e+12,152,9.9323489103e+11,2.1093513532e+02,128,11.5-12.0,3.6359253180e+03,7.7596475862e+11,1.4199200927e+04,2.7003573600e+12,3.6359253180e+03,7.7596475862e+11,1.7237172520e+01,0,0,0,1
443,6.7798237305e+03,2.6595462891e+04,3.4621734375e+04,1.7459207536e+12,225,9.8547524345e+11,2.0828012431e+02,127,11.5-12.0,1.2211899225e+03,1.0320331290e+12,1.2211899225e+03,1.0320331290e+12,1.2211899225e+03,1.0320331290e+12,5.8632091111e+00,0,0,1,1
510,1.5997539062e+04,7.4820454102e+03,7.7889672852e+03,1.5053716785e+12,194,9.8547524345e+11,2.0534538322e+02,127,11.5-12.0,2.5464210720e+03,3.9108623834e+12,2.5464210720e+03,3.9108623834e+12,2.5464210720e+03,3.9108623834e+12,1.2400673597e+01,0,0,0,1
610,6.4540239258e+03,2.4944806641e+04,8.2436708984e+03,1.2337839327e+12,159,9.8547524345e+11,2.0479091901e+02,127,11.5-12.0,2.7693715387e+03,9.6995594827e+11,4.4455168291e+03,1.3346593848e+12,2.7693715387e+03,9.6995594827e+11,1.3522921583e+01,0,0,0,1
620,3.3386390625e+04,1.0550890625e+04,1.8610651855e+03,1.2182647107e+12,157,9.8547524345e+11,2.0657096971e+02,127,11.5-12.0,1.0285232382e+03,5.2222428255e+12,1.0285232382e+03,5.2222428255e+12,1.0285232382e+03,5.2222428255e+12,4.9790308852e+00,0,0,2,1
575,1.1206729492e+04,4.9258238281e+04,1.9476583984e+04,1.2958611609e+12,167,9.7771559586e+11,2.0961227615e+02,126,11.5-12.0,6.4707729498e+03,7.7596475862e+11,6.5913735440e+03,4.8575393889e+12,6.4707729498e+03,7.7596475862e+11,3.0870200299e+01,0,0,0,1
615,3.0330685547e+04,1.3643143555e+04,4.2738598633e+03,1.2260243217e+12,158,9.7771559586e+11,2.0826031057e+02,126,11.5-12.0,3.9589892321e+03,1.6295259931e+12,3.9589892321e+03,1.6295259931e+12,3.9589892321e+03,1.6295259931e+12,1.9009811429e+01,0,0,0,1
432,7.3506821289e+03,2.6556162109e+04,8.5180878906e+03,1.8157574795e+12,234,9.6995594827e+11,2.0830832443e+02,125,11.5-12.0,1.9072295471e+03,1.1895539750e+14,1.9072295471e+03,1.1895539750e+14,1.9072295471e+03,1.1895539750e+14,9.1558009135e+00,0,0,1,1
530,5.7699604492e+03,5.8602851562e+03,7.7128730469e+03,1.4122558929e+12,182,9.6995594827e+11,2.0940286908e+02,125,11.5-12.0,5.4859940060e+03,8.3105825648e+12,5.4859940060e+03,8.3105825648e+12,5.4859940060e+03,8.3105825648e+12,2.6198275267e+01,0,0,0,1
547,8.3498271484e+03,3.9445273438e+04,3.0119826172e+04,1.3734576111e+12,177,9.6995594827e+11,2.0659048127e+02,125,11.5-12.0,2.3288097369e+03,1.9011136586e+12,2.3288097369e+03,1.9011136586e+12,2.3288097369e+03,1.9011136586e+12,1.1272589727e+01,0,0,0,1
550,6.2087294922e+03,3.9517835938e+04,4.3813964844e+04,1.3734576111e+12,177,9.6995594827e+11,2.0929356091e+02,125,11.5-12.0,2.2132414401e+03,3.2691395281e+13,2.2132414401e+03,3.2691395281e+13,2.2132414401e+03,3.2691395281e+13,1.0574818597e+01,0,0,0,1
559,1.6160913086e+04,3.3076835938e+04,5.9154804688e+03,1.3424190537e+12,173,9.6995594827e+11,2.0782386974e+02,125,11.5-12.0,3.8061552475e+03,8.3804193931e+11,5.8080632336e+03,2.1401108043e+13,3.8061552475e+03,8.3804193931e+11,1.8314331517e+01,0,0,0,1
599,1.4591373047e+04,4.7177128906e+04,1.7547811279e+03,1.2570628791e+12,162,9.6995594827e+11,2.0620905109e+02,125,11.5-12.0,5.1452436151e+03,1.1018699572e+12,5.1452436151e+03,1.1018699572e+12,5.1452436151e+03,1.1018699572e+12,2.4951589603e+01,0,0,0,1
670,2.4744398438e+04,4.2599409180e+03,2.6034628906e+04,1.1251489251e+12,145,9.6995594827e+11,2.0598282362e+02,125,11.5-12.0,2.0618322388e+03,2.3589328662e+12,2.0618322388e+03,2.3589328662e+12,2.0618322388e+03,2.3589328662e+12,1.0009728979e+01,0,0,0,1
685,4.4538089844e+04,4.6524574219e+04,4.8992218750e+04,1.1018699787e+12,142,9.6995594827e+11,2.0821046671e+02,125,11.5-12.0,2.0457966499e+03,6.3691187387e+13,2.0457966499e+03,6.3691187387e+13,2.0457966499e+03,6.3691187387e+13,9.8256186743e+00,0,0,0,1
605,3.3945265625e+04,1.6843300781e+03,4.0232680664e+03,1.2493032681e+12,161,9.6219630069e+11,2.0298675476e+02,124,11.5-12.0,3.1303250738e+03,2.7081170076e+12,3.1303250738e+03,2.7081170076e+12,3.1303250738e+03,2.7081170076e+12,1.5421326763e+01,0,0,0,1
616,2.2369570312e+04,4.1838746094e+04,2.4990980469e+04,1.2260243217e+12,158,9.6219630069e+11,2.0827483001e+02,124,11.5-12.0,7.9438415608e+03,2.8633099593e+12,7.9438415608e+03,2.8633099593e+12,7.9438415608e+03,2.8633099593e+12,3.8141150136e+01,0,0,0,1
635,2.8288462891e+04,4.1221757812e+04,3.9613964844e+04,1.1872260399e+12,153,9.6219630069e+11,2.0680349885e+02,124,11.5-12.0,2.8039578781e+03,8.3804193931e+11,7.2337663592e+03,1.4122558607e+12,2.8039578781e+03,8.3804193931e+11,1.3558561116e+01,0,0,0,1
527,2.7171232910e+03,3.7166175781e+04,4.2704410156e+04,1.4510540614e+12,187,9.5443665310e+11,2.0746106303e+02,123,11.5-12.0,2.9345479786e+03,7.1311161317e+12,2.9345479786e+03,7.1311161317e+12,2.9345479786e+03,7.1311161317e+12,1.4145054189e+01,0,0,0,1
529,8.7042175293e+02,3.5126988281e+04,3.6327074219e+04,1.4355348393e+12,185,9.5443665310e+11,2.0554795217e+02,123,11.5-12.0,3.5862694327e+03,3.9496606214e+12,3.5862694327e+03,3.9496606214e+12,3.5862694327e+03,3.9496606214e+12,1.7447361527e+01,0,0,0,1
553,6.8001059570e+03,4.6100167969e+04,2.0876478516e+04,1.3501786647e+12,174,9.5443665310e+11,2.0831350770e+02,123,11.5-12.0,3.1945166374e+03,4.8575393889e+12,3.1945166374e+03,4.8575393889e+12,3.1945166374e+03,4.8575393889e+12,1.5335139198e+01,0,0,0,1
591,2.7011859375e+04,6.8724072266e+03,3.6711210938e+04,1.2648226035e+12,163,9.5443665310e+11,2.0713670370e+02,123,11.5-12.0,2.2381630531e+03,7.9924370138e+11,5.1235842106e+03,3.5771975372e+12,2.2381630531e+03,7.9924370138e+11,1.0805246067e+01,0,0,0,1
609,4.3713667969e+04,1.4436333008e+04,4.8716187500e+04,1.2337839327e+12,159,9.5443665310e+11,2.0741451410e+02,123,11.5-12.0,4.6427690850e+03,1.5053716317e+12,4.6427690850e+03,1.5053716317e+12,4.6427690850e+03,1.5053716317e+12,2.2384012542e+01,0,0,0,1
687,1.7227140625e+04,4.7702812500e+04,6.0855107422e+03,1.1018699787e+12,142,9.5443665310e+11,2.0342415285e+02,123,11.5-12.0,4.4780453308e+03,1.3168121954e+13,4.4780453308e+03,1.3168121954e+13,4.4780453308e+03,1.3168121954e+13,2.2013341425e+01,0,0,0,1
440,4.9727066406e+04,2.8615693359e+03,4.4725795898e+03,1.7691997000e+12,228,9.4667700551e+11,2.0727270454e+02,122,11.5-12.0,6.0661442767e+03,5.8042163945e+12,6.0661442767e+03,5.8042163945e+12,6.0661442767e+03,5.8042163945e+12,2.9266488756e+01,0,0,0,1
516,3.9857492188e+04,3.6259382812e+04,5.4648232422e+03,1.4898523432e+12,192,9.4667700551e+11,2.0382644477e+02,122,11.5-12.0,9.7459269369e+02,1.4510540986e+12,9.7459269369e+02,1.4510540986e+12,9.7459269369e+02,1.4510540986e+12,4.7814830641e+00,0,1,2,1
397,4.6704445312e+04,4.9796335938e+04,4.3596250000e+04,2.0097486617e+12,259,9.3891735793e+11,2.0294579564e+02,121,11.5-12.0,2.8400606404e+03,8.8250471998e+13,2.8400606404e+03,8.8250471998e+13,2.8400606404e+03,8.8250471998e+13,1.3994183183e+01,0,0,0,1
569,3.7617300781e+04,7.9892641602e+03,2.4970515137e+03,1.3191401073e+12,170,9.3891735793e+11,2.0301276689e+02,121,11.5-12.0,1.1219044054e+03,1.0941103097e+12,1.1219044054e+03,1.0941103097e+12,1.1219044054e+03,1.0941103097e+12,5.5262751331e+00,0,0,1,1
585,1.8576355469e+04,3.8577175293e+03,5.5038227539e+03,1.2803418255e+12,165,9.3891735793e+11,2.0269585995e+02,121,11.5-12.0,1.6668496665e+03,2.5451644083e+12,1.6668496665e+03,2.5451644083e+12,1.6668496665e+03,2.5451644083e+12,8.2234026235e+00,0,0,2,1
607,4.6863777344e+04,3.4638675781e+04,1.2053879395e+03,1.2415436571e+12,160,9.3891735793e+11,2.0552468453e+02,121,11.5-12.0,5.0584918332e+03,8.3804193931e+11,6.0743993116e+03,1.3579383276e+12,5.0584918332e+03,8.3804193931e+11,2.4612575588e+01,0,0,0,1
633,7.3210253906e+03,4.4808042969e+04,2.3826703125e+04,1.1872260399e+12,153,9.3891735793e+11,2.0666997724e+02,121,11.5-12.0,4.6803712196e+03,4.8575393889e+12,4.6803712196e+03,4.8575393889e+12,4.6803712196e+03,4.8575393889e+12,2.2646594740e+01,0,0,0,1
489,3.9619582031e+04,4.9542062500e+04,3.1388960938e+04,1.5907277398e+12,205,9.3115771034e+11,2.0570407138e+02,120,11.5-12.0,1.8009925264e+03,9.2339806276e+11,4.0400057196e+03,1.3610421866e+13,1.8009925264e+03,9.2339806276e+11,8.7552595059e+00,0,0,1,1
727,1.6940878906e+04,9.1598867188e+03,2.4269009766e+04,1.0165138041e+12,131,9.3115771034e+11,2.0516986647e+02,120,11.5-12.0,8.2297149799e+03,1.1018699572e+12,8.2297149799e+03,1.1018699572e+12,8.2297149799e+03,1.1018699572e+12,4.0111713875e+01,0,0,0,1
491,3.7609410156e+04,4.1152324219e+04,3.9542835938e+04,1.5829681288e+12,204,9.2339806276e+11,2.0081186955e+02,119,11.5-12.0,1.6801076094e+03,7.1311161317e+12,1.6801076094e+03,7.1311161317e+12,1.6801076094e+03,7.1311161317e+12,8.3665752089e+00,0,0,1,1
571,3.7194863281e+04,3.1254871094e+04,3.5149625000e+04,1.3113804963e+12,169,9.2339806276e+11,2.0477336857e+02,119,11.5-12.0,2.2554356944e+03,8.4580158689e+11,4.3067267989e+03,1.1096296048e+12,2.2554356944e+03,8.4580158689e+11,1.1014301860e+01,0,0,0,1
582,4.2411097656e+04,2.4007080078e+04,3.8299542969e+04,1.2803418255e+12,165,9.2339806276e+11,2.0563646310e+02,119,11.5-12.0,2.2020685615e+03,1.5208909269e+12,2.2020685615e+03,1.5208909269e+12,2.2020685615e+03,1.5208909269e+12,1.0708551043e+01,0,0,0,1
601,2.4659042969e+04,4.8105500000e+04,2.1958712891e+04,1.2493032681e+12,161,9.2339806276e+11,2.0241295715e+02,119,11.5-12.0,2.4922687370e+03,1.5596891648e+12,2.4922687370e+03,1.5596891648e+12,2.4922687370e+03,1.5596891648e+12,1.2312792482e+01,0,0,0,1
639,3.8714539062e+04,4.9683285156e+04,3.2183275391e+04,1.1794664289e+12,152,9.2339806276e+11,2.0150690951e+02,119,11.5-12.0,1.8009925264e+03,9.3115771034e+11,1.8009925264e+03,9.3115771034e+11,1.8009925264e+03,9.3115771034e+11,8.9376216961e+00,0,0,1,1
667,4.3294898438e+04,2.7986076172e+04,1.3470842773e+04,1.1329085361e+12,146,9.2339806276e+11,2.0524781137e+02,119,11.5-12.0,5.9563609678e+03,2.5800828224e+13,5.9563609678e+03,2.5800828224e+13,5.9563609678e+03,2.5800828224e+13,2.9020338526e+01,0,0,0,1
703,1.6399945312e+04,4.9794033203e+03,5.7180395508e+03,1.0630716969e+12,137,9.2339806276e+11,2.0255585283e+02,119,11.5-12.0,2.6953081398e+03,2.5451644083e+12,2.6953081398e+03,2.5451644083e+12,2.6953081398e+03,2.5451644083e+12,1.3306493503e+01,0,0,0,1
707,6.5392504883e+03,3.6179496094e+04,2.9838632812e+04,1.0553120858e+12,136,9.2339806276e+11,2.0336345627e+02,119,11.5-12.0,1.3662328356e+03,6.0913233552e+12,1.3662328356e+03,6.0913233552e+12,1.3662328356e+03,6.0913233552e+12,6.7181826107e+00,0,0,1,1
711,8.6245742188e+03,2.8301511719e+04,8.1600966797e+03,1.0475524748e+12,135,9.2339806276e+11,2.0070056387e+02,119,11.5-12.0,1.7908516226e+03,1.1895539750e+14,1.7908516226e+03,1.1895539750e+14,1.7908516226e+03,1.1895539750e+14,8.9230024474e+00,0,0,2,1
655,3.1553968750e+04,4.1945464844e+04,5.2631562500e+03,1.1484278715e+12,148,9.1563841517e+11,2.0470988299e+02,118,11.5-12.0,4.0062833223e+03,1.1406681952e+12,4.0062833223e+03,1.1406681952e+12,4.0062833223e+03,1.1406681952e+12,1.9570541801e+01,0,0,0,1
704,1.1044659180e+04,3.8495074219e+04,5.7889277344e+03,1.0630716969e+12,137,9.1563841517e+11,2.0052983592e+02,118,11.5-12.0,1.4842751629e+03,8.5356123448e+11,4.0211608391e+03,1.9825899583e+13,1.4842751629e+03,8.5356123448e+11,7.4017672035e+00,0,0,1,1
674,2.0479785156e+04,1.7521572266e+04,6.7926577148e+03,1.1173892007e+12,144,9.0787876758e+11,2.0431816428e+02,117,11.5-12.0,2.4939768445e+03,4.7566639703e+12,2.4939768445e+03,4.7566639703e+12,2.4939768445e+03,4.7566639703e+12,1.2206339330e+01,0,0,0,1
710,1.9279888672e+04,2.9325581055e+03,1.2647391602e+04,1.0475524748e+12,135,9.0787876758e+11,1.9868203963e+02,117,11.5-12.0,1.7765945083e+03,2.8477906641e+12,1.7765945083e+03,2.8477906641e+12,1.7765945083e+03,2.8477906641e+12,8.9418978764e+00,0,0,1,1
391,4.0828710938e+04,4.8751250000e+04,4.2892343750e+04,2.0330276081e+12,262,9.0011912000e+11,2.0421029693e+02,116,11.5-12.0,2.4632894028e+03,1.5674488124e+12,2.4632894028e+03,1.5674488124e+12,2.4632894028e+03,1.5674488124e+12,1.2062513203e+01,0,0,0,1
488,1.1859405273e+04,4.2739500000e+04,2.6910595703e+04,1.5907277398e+12,205,9.0011912000e+11,2.0303588639e+02,116,11.5-12.0,3.0621602401e+03,4.3221237055e+12,3.0621602401e+03,4.3221237055e+12,3.0621602401e+03,4.3221237055e+12,1.5081867026e+01,0,0,0,1
654,4.3901578125e+04,3.3326636719e+04,3.4808234375e+04,1.1484278715e+12,148,9.0011912000e+11,2.0114946927e+02,116,11.5-12.0,3.3985432074e+03,5.6567830903e+12,3.3985432074e+03,5.6567830903e+12,3.3985432074e+03,5.6567830903e+12,1.6895611108e+01,0,0,0,1
659,1.4053418945e+04,4.9107093750e+04,2.8578644531e+04,1.1484278715e+12,148,9.0011912000e+11,2.0406074468e+02,116,11.5-12.0,4.2076026368e+03,1.8778347159e+12,4.2076026368e+03,1.8778347159e+12,4.2076026368e+03,1.8778347159e+12,2.0619363334e+01,0,0,0,1
683,2.2867783203e+04,4.6825871094e+04,2.7114421875e+04,1.1096295897e+12,143,9.0011912000e+11,2.0327238559e+02,116,11.5-12.0,2.4041196698e+03,1.9546552270e+13,2.4041196698e+03,1.9546552270e+13,2.4041196698e+03,1.9546552270e+13,1.1827084446e+01,0,0,0,1
713,1.1792160156e+04,3.5577222656e+04,7.2762656250e+03,1.0475524748e+12,135,9.0011912000e+11,1.9686360652e+02,116,11.5-12.0,2.4652910312e+03,1.0770390850e+13,2.4652910312e+03,1.0770390850e+13,2.4652910312e+03,1.0770390850e+13,1.2522837891e+01,0,0,0,1
717,4.6174238281e+04,2.6858970703e+04,2.7245271484e+04,1.0320331394e+12,133,9.0011912000e+11,2.0403725026e+02,116,11.5-12.0,8.0435224281e+03,3.5151203565e+12,8.0435224281e+03,3.5151203565e+12,8.0435224281e+03,3.5151203565e+12,3.9421833110e+01,0,0,0,1
718,6.1512734375e+03,2.0885468750e+04,5.0555444336e+02,1.0320331394e+12,133,9.0011912000e+11,1.9764219642e+02,116,11.5-12.0,6.6369682422e+03,1.1096296048e+12,6.6369682422e+03,1.1096296048e+12,6.6369682422e+03,1.1096296048e+12,3.3580724980e+01,0,0,0,1
552,2.3726105469e+04,3.5625609375e+04,1.1190992188e+04,1.3656980001e+12,176,8.9235947241e+11,1.9248813976e+02,115,11.5-12.0,4.3730035845e+03,9.9323489103e+11,4.3730035845e+03,9.9323489103e+11,4.3730035845e+03,9.9323489103e+11,2.2718301450e+01,0,0,0,1
643,4.8248336792e+02,1.2997546875e+04,1.4653235352e+04,1.1639470935e+12,150,8.9235947241e+11,2.0256055336e+02,115,11.5-12.0,6.9657227695e+03,1.5519295172e+12,6.9657227695e+03,1.5519295172e+12,6.9657227695e+03,1.5519295172e+12,3.4388347849e+01,0,0,0,1
661,4.9024652344e+04,2.6922060547e+04,1.0054493164e+04,1.1406681471e+12,147,8.8459982482e+11,2.0240435178e+02,114,11.5-12.0,3.1355601079e+03,4.4385184193e+12,3.1355601079e+03,4.4385184193e+12,3.1355601079e+03,4.4385184193e+12,1.5491564684e+01,0,0,0,1
523,1.8169527344e+04,5.3064882812e+03,9.8316230469e+03,1.4588137857e+12,188,8.7684017724e+11,1.9960077294e+02,113,11.5-12.0,2.7299422345e+03,1.6372856407e+12,2.7299422345e+03,1.6372856407e+12,2.7299422345e+03,1.6372856407e+12,1.3677012340e+01,0,0,0,1
579,4.1819936523e+03,4.1222878906e+04,2.9350888672e+04,1.2958611609e+12,167,8.7684017724e+11,2.0059067813e+02,113,11.5-12.0,2.1749340168e+03,1.3424190324e+12,2.1749340168e+03,1.3424190324e+12,2.1749340168e+03,1.3424190324e+12,1.0842647510e+01,0,0,0,1
596,4.9783041992e+03,3.7428671875e+04,1.2575494141e+04,1.2570628791e+12,162,8.7684017724e+11,1.9774592588e+02,113,11.5-12.0,3.3456719335e+03,6.7353741048e+12,3.3456719335e+03,6.7353741048e+12,3.3456719335e+03,6.7353741048e+12,1.6919043559e+01,0,0,0,1
622,7.4956225586e+03,9.9938681641e+03,1.0309296875e+04,1.2105049863e+12,156,8.7684017724e+11,1.8877469136e+02,113,11.5-12.0,4.5616095913e+03,4.2134886393e+12,4.5616095913e+03,4.2134886393e+12,4.5616095913e+03,4.2134886393e+12,2.4164306976e+01,0,0,0,1
660,3.4139273438e+04,3.6439605469e+04,3.2519097656e+04,1.1406681471e+12,147,8.7684017724e+11,2.0207121562e+02,113,11.5-12.0,2.7902730846e+03,2.2114995621e+12,2.7902730846e+03,2.2114995621e+12,2.7902730846e+03,2.2114995621e+12,1.3808364917e+01,0,0,0,1
688,2.9545949707e+03,4.6985925781e+04,4.4260152344e+04,1.1018699787e+12,142,8.7684017724e+11,2.0176082366e+02,113,11.5-12.0,1.3983202479e+03,2.7313959503e+12,1.3983202479e+03,2.7313959503e+12,1.3983202479e+03,2.7313959503e+12,6.9305835622e+00,0,0,2,1
648,5.1450717773e+03,2.9342078125e+04,3.4376710938e+04,1.1561874825e+12,149,8.6908052965e+11,1.9892032285e+02,112,11.5-12.0,1.2995913443e+03,2.4210100469e+12,1.2995913443e+03,2.4210100469e+12,1.2995913443e+03,2.4210100469e+12,6.5332255935e+00,0,0,1,1
673,2.1218257812e+04,8.5941425781e+03,3.0550610352e+03,1.1251489251e+12,145,8.6908052965e+11,2.0146842749e+02,112,11.5-12.0,3.0233921726e+03,1.8312768303e+12,3.0233921726e+03,1.8312768303e+12,3.0233921726e+03,1.8312768303e+12,1.5006779029e+01,0,0,0,1
681,2.0338371094e+04,2.5922972656e+04,7.5748227539e+03,1.1173892007e+12,144,8.6908052965e+11,2.0184599137e+02,112,11.5-12.0,3.5482683985e+03,7.7596475862e+11,3.5668326683e+03,2.3666925138e+12,3.5482683985e+03,7.7596475862e+11,1.7579087771e+01,0,0,0,1
682,4.6790125000e+04,1.7570320312e+04,1.2879170898e+04,1.1096295897e+12,143,8.6908052965e+11,2.0149537884e+02,112,11.5-12.0,9.1195862908e+03,8.9235947241e+11,9.1195862908e+03,8.9235947241e+11,9.1195862908e+03,8.9235947241e+11,4.5259530731e+01,0,0,0,1
728,2.3141257812e+04,1.3886174805e+04,5.6122109375e+03,1.0165138041e+12,131,8.6908052965e+11,1.9329378430e+02,112,11.5-12.0,2.6744392754e+03,4.8963376269e+12,2.6744392754e+03,4.8963376269e+12,2.6744392754e+03,4.8963376269e+12,1.3836136972e+01,0,0,0,1
619,4.8472453125e+04,3.3774539062e+04,1.2048727539e+04,1.2182647107e+12,157,8.6132088207e+11,1.9614708145e+02,111,11.5-12.0,1.0849903010e+03,1.4743330414e+12,1.0849903010e+03,1.4743330414e+12,1.0849903010e+03,1.4743330414e+12,5.5315138669e+00,0,0,1,1
632,6.4527333984e+03,4.7516472656e+04,9.1444238281e+03,1.1949857643e+12,154,8.6132088207e+11,1.9820289601e+02,111,11.5-12.0,1.5615066916e+03,7.9148405379e+12,1.5615066916e+03,7.9148405379e+12,1.5615066916e+03,7.9148405379e+12,7.8783242979e+00,0,0,1,1
650,5.3054335938e+03,1.6885164795e+03,4.4433425781e+04,1.1484278715e+12,148,8.6132088207e+11,2.0048663994e+02,111,11.5-12.0,3.0290441440e+03,1.4820926890e+12,3.0290441440e+03,1.4820926890e+12,3.0290441440e+03,1.4820926890e+12,1.5108458823e+01,0,0,0,1
676,4.9202783203e+03,3.5959988281e+04,1.9276578125e+04,1.1173892007e+12,144,8.6132088207e+11,2.0114465390e+02,111,11.5-12.0,1.9144011466e+03,2.0252680200e+12,1.9144011466e+03,2.0252680200e+12,1.9144011466e+03,2.0252680200e+12,9.5175343191e+00,0,0,1,1
692,5.5455126953e+03,2.7814005859e+04,3.4611632812e+04,1.0863506433e+12,140,8.6132088207e+11,1.9620156105e+02,111,11.5-12.0,9.9704497863e+02,4.6092306662e+12,9.9704497863e+02,4.6092306662e+12,9.9704497863e+02,4.6092306662e+12,5.0817382557e+00,0,1,2,1
